Name ENSG00000113578.17 ENSG00000163958.13 ENSG00000219607.3 ENSG00000197632.8 ENSG00000275894.1 ENSG00000152760.9 ENSG00000227560.1 ENSG00000132002.7 ENSG00000144488.14 ENSG00000187545.5 ENSG00000149972.10 ENSG00000158050.4 ENSG00000197261.11 ENSG00000279903.1 ENSG00000136002.18 ENSG00000124466.8 ENSG00000276337.1 ENSG00000145391.13 ENSG00000101210.10 ENSG00000224982.3 ENSG00000267060.5 ENSG00000139517.7 ENSG00000101443.17 ENSG00000182173.12 ENSG00000204388.6 ENSG00000110848.8 ENSG00000151725.11 ENSG00000249138.1 ENSG00000211694.2 ENSG00000171724.2 ENSG00000122691.12 ENSG00000106128.18 ENSG00000223922.1 ENSG00000183876.8 ENSG00000270742.1 ENSG00000204389.9 ENSG00000165841.9 ENSG00000279691.1 ENSG00000228951.1 ENSG00000172061.8 ENSG00000277632.1 ENSG00000221946.7 ENSG00000243477.5 ENSG00000276564.1 ENSG00000102802.9 ENSG00000258884.1 ENSG00000278743.1 ENSG00000112149.9 ENSG00000197406.7 ENSG00000127831.10 ENSG00000109846.7 ENSG00000183196.8 ENSG00000260325.1 ENSG00000226419.7 ENSG00000231784.8 ENSG00000269119.1 ENSG00000133116.7 ENSG00000163734.4 ENSG00000151789.10 ENSG00000283426.1 ENSG00000214544.7 ENSG00000272610.1 ENSG00000248503.2 ENSG00000122861.15 ENSG00000245904.3 ENSG00000133111.3 ENSG00000093009.9 ENSG00000100884.9 ENSG00000256377.5 ENSG00000240457.3 ENSG00000138131.3 ENSG00000104237.7 ENSG00000188517.14 ENSG00000266378.1 ENSG00000250616.2 ENSG00000232909.1 ENSG00000154654.14 ENSG00000224846.2 ENSG00000184564.8 ENSG00000145335.15 ENSG00000149090.11 ENSG00000153234.13 ENSG00000182916.7 ENSG00000163590.13 ENSG00000161055.3 ENSG00000275494.1 ENSG00000146453.12 ENSG00000175691.8 ENSG00000171517.5 ENSG00000130222.10 ENSG00000261040.6 ENSG00000180139.11 ENSG00000125245.12 ENSG00000258498.8 ENSG00000183317.16 ENSG00000144283.21 ENSG00000272523.1 ENSG00000066279.17 ENSG00000179967.11 ENSG00000272573.5 ENSG00000278546.1 ENSG00000196562.14 ENSG00000015133.18 ENSG00000270028.1 ENSG00000158234.12 ENSG00000134986.13 ENSG00000267632.1 ENSG00000104147.8 ENSG00000260136.5 ENSG00000182771.18 ENSG00000260804.3 ENSG00000181634.7 ENSG00000131747.14 ENSG00000138778.11 ENSG00000275759.1 ENSG00000269374.1 ENSG00000161642.17 ENSG00000165507.8 ENSG00000154864.11 ENSG00000205502.3 ENSG00000108700.4 ENSG00000225177.5 ENSG00000213793.5 ENSG00000163701.18 ENSG00000272449.1 ENSG00000265972.5 ENSG00000043591.5 ENSG00000198805.11 ENSG00000184113.9 ENSG00000245482.2 ENSG00000134775.15 ENSG00000279463.1 ENSG00000171425.9 ENSG00000141682.11 ENSG00000174145.7 ENSG00000083828.15 ENSG00000075399.13 ENSG00000237700.2 ENSG00000168070.11 ENSG00000204160.11 ENSG00000125538.11 ENSG00000267368.1 ENSG00000197487.8 ENSG00000236498.1 ENSG00000172469.15 ENSG00000234584.1 ENSG00000149968.11 ENSG00000177051.5 ENSG00000189050.15 ENSG00000277782.1 ENSG00000273338.1 ENSG00000173110.7 ENSG00000158292.6 ENSG00000134323.11 ENSG00000177606.6 ENSG00000160226.15 ENSG00000240093.1 ENSG00000137265.14 ENSG00000179295.17 ENSG00000140511.11 ENSG00000215859.8 ENSG00000248590.2 ENSG00000124469.11 ENSG00000268873.1 ENSG00000108691.9 ENSG00000148948.7 ENSG00000128342.4 ENSG00000204498.10 ENSG00000266964.5 ENSG00000251596.1 ENSG00000242220.6 ENSG00000131355.14 ENSG00000214226.8 ENSG00000117724.12 ENSG00000214039.8 ENSG00000203709.11 ENSG00000103241.6 ENSG00000254622.1 ENSG00000267270.5 ENSG00000279932.1 ENSG00000278462.1 ENSG00000160888.6 ENSG00000188162.10 ENSG00000150510.16 ENSG00000054967.12 ENSG00000105516.10 ENSG00000165949.12 ENSG00000254206.5 ENSG00000106211.8 ENSG00000200336.1 ENSG00000164236.11 ENSG00000161800.12 ENSG00000231948.2 ENSG00000196843.15 ENSG00000278071.1 ENSG00000283436.1 ENSG00000012223.12 ENSG00000174891.12 ENSG00000250786.1 ENSG00000163959.9 ENSG00000226276.1 ENSG00000158552.12 ENSG00000104921.14 ENSG00000198826.10 ENSG00000011478.11 ENSG00000088826.17 ENSG00000236194.3 ENSG00000276070.4 ENSG00000272384.1 ENSG00000146556.14 ENSG00000250673.2 ENSG00000105374.9 ENSG00000236478.2 ENSG00000257252.5 ENSG00000096060.14 ENSG00000232656.7 ENSG00000274386.5
GTEX-X3Y1-2726-SM-4PQZH 0.07344 0.548 0.1579 0.03911 0.3643 0.3732 0 33.47 0.4255 0.05645 0 0.7395 0.4185 0.3623 0.1823 0.432 0.02152 12.24 1.352 0.2189 0.04502 14.07 4.765 7.712 4.883 0.8917 0.4834 0.2866 0.3363 0.1249 0.0455 3.393 0.7039 0.079 0 10.83 7.883 0 0.9172 0.1014 0.5554 0.1046 1.464 0.1075 0.145 0 0.1505 0.5477 0.2457 21.62 4.004 0.02174 1.836 0.06912 0.06835 0 0.05108 0.2716 0.03476 2.069 0 0.1097 0.07364 0.7407 0.02963 1.269 0.3172 0.3295 0.1747 0 0.6147 0 0.06732 0.04023 0.287 2.445 0.07705 0 0.07975 0.2221 1.494 0.5208 0.4388 2.41 2.644 4.917 0.08125 1.024 0.0243 22.73 0.3416 0.3066 0.1354 2.488 0.04356 8.249 1.283 0.08698 0.4836 7.921 0.1948 26.23 1.371 0.3455 2.446 0.9876 0.4008 1.011 1.915 0.01523 2.201 0.05456 0.3221 0.1226 0.4377 0 4.495 25.39 0.8845 0.2726 0 4.355 0.2764 1.192 1.426 105.5 0.06035 14.65 6 0.05679 0.1877 0 5.7 0.1641 0 1.114 12.54 0 0.2345 7.269 0.3845 9.334 0.1836 0.08168 13.07 0.7108 0.1708 4.155 9.341 0.7746 1.03 0.5083 24.93 0.7279 6.76 13.53 0.07499 0.3065 32.74 0.4289 0.1702 0.2411 0.01687 0.1585 1.548 0.08036 0.09302 8.568 88.99 0 0.824 0 1.985 0.1436 0.05888 1.512 0.9549 0.07289 0.3189 0.1251 0 20.73 0.04579 0.3083 0.8084 5.735 17.56 0.2251 55.4 7.067 0.1054 0.8728 30.27 13.71 0.8863 0.1331 0.544 2.637 4.037 6.208 0 15.87 0.2635 0.3851 6.792 1.11 0.1151 0.9551 0.3273 2.3 0.2095 6.951 0 0.09952 86.16 0.4262 0.06963
GTEX-XXEK-1126-SM-4BRUX 0.06394 5.124 2.663 0.01916 2.319 0.2225 1.297 150.8 0.1415 0 0.01012 0.7993 2.302 1.561 0.3233 0.4978 1.012 9.236 1.24 2.184 0.3749 8.875 3.508 11.88 119.9 1.032 0.7411 1.347 0.4117 0.08153 0.1783 0.08983 2.241 0.1161 0.1794 236.9 21.52 0.2077 0 0.02839 8.296 0.1025 3.129 0.2105 0.7281 0.1098 0.7371 1.676 325.9 0.3808 3.064 0.01065 3.071 0.4655 0.08368 0 0.06671 0.627 0.03714 4.155 0.1472 0.6624 0.1443 2.197 0.354 0.7313 0.1645 0.01345 0.5135 0.4317 1.855 0.006191 0.877 0.3546 0.2498 0.4411 0.06037 0 0.03906 0.1031 1.944 0.8502 0.07164 0.9924 0.4855 2.211 0.07959 1.228 0.9282 316.6 0.4684 0.3636 0.2431 70.69 0.01067 5.15 1.741 0.03873 4.074 41.04 1.526 6.013 1.514 0.3384 2.027 4.118 0.314 0.5504 1.811 0.08204 0.2411 0.02138 0.1434 0.02771 0.786 3.011 3.78 39.77 0.4191 13.56 0.2675 8.39 0.3287 0.9372 4.318 25.4 2.039 101.7 3.652 0.05562 0.1671 0 8.375 0.241 0.01013 3.36 26.83 0 0.1148 16.04 1.058 12.47 0 0.08 4.186 2.243 1.861 5.505 17.07 0.8671 1.21 52.14 0.6094 0.03241 343 6.368 0.3673 0.7863 32.33 0.5983 0.04168 0.2204 0 0 10.83 0.06297 0.9794 15.46 138.2 0.1477 0.3186 0.1486 1.009 0.0577 0 0.3242 1.079 0 0.689 0.3064 0.4755 32.42 0.01223 0.6039 2.912 2.552 11.47 1.371 723 0 2.234 1.022 8.924 30.16 1.682 0 0.437 1.337 1.361 117.1 0 22.17 0.2151 0.2627 5.999 73.86 0.3382 0.7847 1.122 2.078 0.2425 5.591 0 0 20.14 1.67 0.04872
GTEX-Y5LM-0426-SM-4VBRO 0.2968 1.713 0.4935 0.1 0.5175 0.8483 0.5645 44.8 0.2327 0.1283 0 0.3623 0.4391 0.1647 0.0476 0.852 0.1834 16.82 1.207 0.0622 0.1407 19.4 0.5133 12.41 9.46 0.5298 21.74 0.2931 0 0.2129 0.181 0.1303 0.44 0.09728 0 14.99 10.95 0 0.7074 0.02059 1.263 0.1486 2.686 0.2036 0.5358 2.038 0.3421 0.5058 0.2327 28.8 5.638 0.01236 1.693 0.4886 0.05826 0 0.1451 0.2205 0.09159 2.764 0.09316 0.1143 0.01046 0.7095 0.0202 1.888 13.73 0.01561 0.1324 0 7.085 0.003592 0.241 0.2057 0.6523 0.5485 0.06422 0.09824 0.2209 0.299 1.407 0.5365 0.5611 1.12 0.5634 4.718 0.1039 1.465 0.01381 34.67 0 0.211 0.2051 0.868 0 13.01 3.535 2.148 1.484 13.07 0.6641 20.06 0.9398 0.1571 6.83 0.873 0.577 5.301 1.988 0.01731 0.7615 0.03101 5.2 0.5922 1.161 2.621 2.485 30.11 0.6551 0.4802 0.09699 4.847 0.4151 1.154 1.547 84.48 0.04287 33.07 4.416 0.06454 0.09211 0 6.994 0.1981 0.005877 1.75 17.15 0.3706 0.02221 7.137 0.1665 13.63 0.1043 0.3249 24 0.5386 0.8736 7.27 23.12 1.195 0.8193 1.816 12.58 1.015 15.35 4.827 0.1278 0.08295 39.17 0.1477 0.1935 0.411 0.163 0.1802 3.755 0.07307 0.3238 12.64 31.08 0.02142 2.329 0.01724 1.501 1.096 0 0.4018 1.245 0.04142 0.2079 0.03555 0 24.02 0.03785 0.292 1.104 1.569 10.25 1.257 81.84 0 0.09803 4.428 82.52 13.21 2.456 0.1764 0.4699 4.48 1.592 55.24 0 20.58 0.3744 2.196 5.411 9.125 0.01635 0.2802 0.8991 2.135 0.2489 2.721 0.04303 0.05656 44.8 0.993 0.05653
GTEX-Y5V5-0926-SM-4VBPZ 0.1477 1.864 4.996 0.07079 13.11 2.016 1.265 266.7 0.2954 0.8174 0.003116 9.846 2.263 6.602 0.05647 0.6745 5.225 13.77 0.6991 0.1238 0.2173 12.95 0.3382 12.73 309.1 3.264 0.8369 24.79 0.6594 0.2448 0.1784 0 0.3185 0.07944 0.3868 337.6 32.16 1.023 0 0.008744 3.853 0.852 6.733 1.2 0.2844 0.2029 1.135 2.716 0.04942 9.771 4.314 0.009838 3.418 0.3206 0.03093 0.02742 0.1644 0.7139 0.1068 11.42 0.445 0.4852 0.1555 1.085 0.1108 3.131 0.06754 0.6958 0.1054 0.08863 1.061 0.009533 0.5727 0.2184 0.3463 0.854 0.3781 0.1043 0.7097 0.7617 4.095 67.58 0.7502 1.477 0.5981 8.608 0.3432 1.716 0.02932 218.2 0.6183 5.375 0.3539 1.069 0.02628 10.45 2.085 0.1527 1.342 20.76 4.759 11.42 1.895 0.917 2.086 4.188 0.7738 0.5085 2.031 1.263 0.8662 0.04279 0.1237 0.0569 1.893 2.411 4.869 38.78 1.928 0.1645 0 11.81 0.2263 3.144 1.617 63.88 0.3914 24.91 1.674 0.1199 0.1801 0.5217 6.644 0.2846 0.1622 2.866 17.63 0.6501 0.4597 13 1.038 27.98 0.1384 1.133 8.356 3.669 0 10.81 10.23 0.8679 1.491 4.304 3.588 0.7585 213.8 13.74 0.4072 0.7705 18.89 0.2588 0.2824 0.4752 0.1832 0.09565 5.67 0.1406 0.4419 14.5 176.4 0.1592 2.211 0.2014 4 0.05776 0.04145 0.7109 1.352 0.1759 1.143 1.132 0.3905 54.98 0.0653 0.372 0.9519 8.856 2.176 1.541 300.9 6.977 0.133 0.7 9.219 15.09 8.957 0.1204 0.5711 2.68 2.902 17.28 1.644 26.78 0.3312 0.2241 8.576 0.6964 0.3645 0.7807 0.6254 4.087 0.2528 15.3 0.04568 0.06004 10.89 14.99 0.174
GTEX-YB5E-0326-SM-5IFHU 0.8799 1.553 0.5527 0.7368 1.222 3.341 0.07169 48.9 0.3024 0.605 0.00671 4.456 1.307 0.04707 0.624 0.8582 0.1537 13.46 2.383 0.3555 0.4679 18.7 2.569 14.16 8.096 0.9214 31.02 0.5957 0.1638 0.3447 0.1182 0.09929 1.212 0.154 0.2379 16.7 3.172 0.1377 0.383 0.2118 21.65 0.2378 10.25 0 0.3769 3.276 0.391 8.682 0.266 8.767 12.68 0 1.513 0.3031 0.08879 0 0.1991 7.699 0.02053 1.277 0.02662 0.1069 0.1315 5.966 0.0154 2.255 15.78 0.06243 0.07567 0.1908 5.047 0.004106 1.076 0.1306 0.8491 0.5433 0.08341 2.583 0.123 0.8429 3.505 13.76 1.283 2.089 1.127 9.372 0.06597 1.331 0.03157 29.99 0.04438 1.09 0.07327 0.4245 0.02122 13.06 4.168 7.424 1.696 6.447 1.075 33.52 1.109 1.077 7.838 1.722 0.5033 13.07 3.559 0.07419 0.9592 0.06734 38.59 3.219 0.4739 3.595 8.258 45.29 1.8 4.639 0.3991 5.213 0.8591 2.324 2.105 163.5 0.0588 61.38 11.81 0.05533 0.9032 0 9.278 1.146 0 2.505 13.51 0.7183 0.1142 10.09 2.854 4.792 0.05961 0.2653 23.27 0.1539 0.4854 9.298 21.48 3.234 0.2676 7.382 10.59 0.7844 149.6 12.67 0.09742 4.944 42.42 0.4896 0.02764 0.3028 0.3507 0.103 97.57 0.4228 3.399 16.71 33.87 0.02448 3.888 0.09855 0.9125 4.991 0.051 0.5538 3.785 0.07102 1.322 0.04064 0 68.58 0.005408 0.7384 2.914 0.8335 95.92 0.2416 241.1 0 0.2116 19.69 37.65 26.91 0.8636 0.08643 2.664 5.406 1.963 48.07 0 21.91 0.2425 11.33 10.79 11.48 0 6.605 0.4961 2.557 0.1485 5.502 0 0.09697 54.7 0.9135 0.05169
GTEX-YEC4-0826-SM-5P9FV 0.05549 0.5323 0.5709 0.133 0.4718 0.3625 0.6969 22.19 0.4796 0.6032 0.005018 1.635 0.172 0.5279 0.04068 0.2345 0.7315 11.81 0.5419 0.1595 0.1093 12.54 0.3328 7.041 4.851 0.8071 0.3573 0.7516 0.3675 0.07075 0.0221 2.895 0.08547 0.08953 0 10.67 8.401 0 0.7955 0.04927 3.17 0.4064 2.123 0.1479 0.2378 0.49 0.1462 1.704 0.6166 3.356 2.24 0.00528 1.621 0.1574 0.008299 0 0.05375 0.6407 0.09823 5.176 0.05308 0.2663 0.06259 0.6475 0.04029 0.8069 0.2084 0.08002 0.08487 0 0.3344 0.00614 0.1798 0.3419 0.1239 2.125 0.04491 0 0.07747 0.09653 0.9752 1.681 0.373 3.025 0.642 2.741 0.03946 1.064 0 116.1 0.1659 0.01568 0.08766 3.071 0.0238 8.106 2.254 0.03841 1.034 12.35 1.088 27.08 0.9037 0.5034 3.953 0.6985 0.8954 0.3002 1.443 1.461 1.295 0.00795 0.1351 0.03206 0.4252 3.733 3.058 186.3 1.675 0.715 0.03316 2.43 0.4458 1.287 1.805 157.7 0.2638 14.44 1.445 0.04137 0.1782 0.09333 3.996 0.0996 0.01005 1.018 13.47 0.3581 0.05694 6.05 0.9426 5.499 0.1114 0 21.09 0.1534 0.1037 4.617 14.09 1.021 0.1 1.622 16.57 0.241 53.81 7.283 0.1093 0.4147 32.78 0.3346 0.06201 0.2888 0.07376 2.58 13.29 0.03513 1.497 9.206 61.44 0.03661 0.5793 0.05895 0.655 0.04829 0 1.309 0.6778 0.0354 0.1959 0.2735 0.1572 34.22 0.01213 0.1373 0.912 1.086 6.792 0.6703 32.89 4.993 0.1327 0.6152 48.22 12.89 1.91 0.04308 0.3594 1.935 1.243 11.73 0.1103 17.97 0.04267 0.3374 5.616 2.313 0.0559 0.6585 0.1855 2.061 0.3145 2.594 0.07355 0.1692 69.85 1.594 0.05315
GTEX-ZAB4-0826-SM-5LU9D 1.663 8.437 21.58 0.1436 9.529 0.6999 1.418 30.32 2.328 0.05182 0 9.643 1.064 1.463 1.863 1.283 1.392 7.769 1.694 0.3516 0.4959 9.41 1.944 9.038 51.72 4.688 0.9453 4.945 0.463 0.764 0.5221 1.319 0.2907 0.2417 0.1681 67.98 9.133 0 0.5412 0.06651 5.098 0.6721 12.71 1.019 0.882 0.3087 1.796 3.927 1.485 10.35 12.86 0.0449 2.611 0.6305 0.09411 0 0.09377 4.327 0.0145 28.21 0 0.5872 0.4056 3.749 0.136 2.039 0.6165 0.0126 0.4277 0.1348 9.197 0.008702 1.909 1.551 0.2927 0.6496 0.1839 0 0.0915 0.6546 4.126 21.58 4.498 1.479 1.82 5.845 0.07458 1.443 0.06691 321.5 0.1254 2.178 0.1449 27.45 0.03998 9.276 3.987 0.3411 7.369 29.92 0.4469 15.39 2.842 1.649 3.174 1.898 1.153 0.4126 2.424 0.1328 0.3263 0.2404 0.6383 0.2207 1.406 8.466 9.433 65.3 2.063 1.476 0.1253 16.39 0.8697 1.162 2.42 128.1 8.032 15.23 6.614 0.05212 1.957 0.4409 10.7 0.4706 0 3.243 22.61 0 0.3587 10.89 0.7058 28.41 0 0.6747 2.384 0.8699 0 11.79 10.32 0.9141 0.3781 9.082 4.055 0.0911 306.9 14.17 1.308 2.157 15.99 1.718 0.5664 0.07377 0.2168 0 16.65 0.9221 7.962 25.53 108.9 0.06919 1.771 0.2089 1.719 0.3076 0 1.009 19.28 0 0.6543 0.804 0.4456 46.91 0.01528 0.3773 4.117 2.748 290.3 2.012 164.3 1.179 0.4354 2.315 2.897 26.1 12.25 0 0.6891 2.781 2.653 84.65 0 31.31 0.6854 0.5366 6.497 9.857 0.1585 0.08484 0.2504 7.789 0.472 6.338 0.03475 0.04568 21.47 2.347 0.05478
GTEX-ZAB5-0426-SM-5CVMI 0.1565 2.132 0.7636 0.01443 0.1792 1.377 0.3257 65.77 0.2961 0.04165 0.007622 0.6961 1.164 0.5881 0.3489 0.8436 0.1508 10.9 1.995 0.1009 0.1661 8.696 3.033 8.607 79.48 0.9568 0.6357 0.3806 0.2481 0.3531 0.03357 0.04511 0.5193 0.3497 0.1351 134 12.64 0.4693 0.09667 0.07484 3.38 0.07717 3.323 0.2114 0.7089 1.075 0.3331 1.679 0.2417 5.999 11.51 0.02005 2.908 0.2454 0.06303 0 0.1256 0.5724 0.05129 1.985 0.05039 0.1483 0.05433 1.686 0.09618 1.253 0.2891 0.3343 0.1289 0 2.186 0.01399 0.3576 0.2374 0.2352 0.5696 0.05305 0.1275 0.1912 0.3967 2.129 1.337 0.5936 1.413 15.12 3.271 0.1948 1.512 0.02689 28.03 0.05041 1.095 0.4161 2.352 0.05222 12.18 2.476 0.1983 1.57 14.01 0.3592 21.83 1.833 0.8155 3.071 2.953 0.7688 0.4146 1.802 1.168 1.2 0.153 0.6697 0.1252 0.8073 2.949 4.116 27.9 2.094 1.046 0.1007 6.027 0.8738 2.987 1.371 61.78 0.07791 34.76 7.26 0.04189 0.3272 0 8.1 0.2421 0.01526 1.947 18.17 0.02092 0.2162 7.67 0.2972 10.06 1.117 0.1808 10.33 0.4079 0.2363 7.432 13.04 0.7347 1.216 2.371 4.52 0.1587 20.75 6.788 0.05532 0.9261 20.61 0.4986 0.2982 0.5573 0.473 0 4.681 0.2075 0.4975 11.73 123.2 0.04171 1.824 0.06716 2.142 0.2418 0.0362 1.08 1.49 0.05378 0.7197 0.3692 0 19.36 0.006142 0.2938 0.7888 6.583 30.64 0.8953 250 0 0.1626 1.586 1.059 16.8 1.553 0 3.949 3.077 2.588 29.35 0.8379 21.93 0.4861 0.3907 7.137 1.261 0.3184 0.932 0.3622 2.847 0.2529 8.559 0.1117 0 13.36 1.792 0.02202
GTEX-ZEX8-0826-SM-4WKHK 0.2233 0.7603 0.914 0 0.9584 2.783 0 51.71 0.169 0.2971 0.02175 1.1 0.5591 0.6101 0.1504 1.07 0.4529 11.73 1.332 0.1728 0.2843 11.99 1.967 10.35 20.04 1.45 2.433 2.111 0.2654 0.1643 0.02394 0.2735 0.6668 0.194 0.4819 39.96 75.88 0 0.2758 0.06101 4.676 0.7156 3.479 0.4147 0.229 1.062 0.3168 0.6485 0 5.635 3.725 0.005721 1.862 0.1955 0.08992 0 0.07168 0.245 0.02993 2.614 0.115 0.2693 0.1938 1.314 0.03742 1.473 2.926 0.2457 0 0 1.255 0 0.6306 0.127 0.4027 0.3386 0.173 0 0.2518 0.1723 3.734 0.788 0.3849 1.234 0.8695 3.902 3.549 1.413 0.02557 93.62 0.07191 0.1529 0.09497 0.8784 0 11.86 1.766 0.8281 0.4072 7.483 0.9224 19.22 1.409 0.9453 3.342 1.89 1.012 1.715 1.32 0.1282 0.7771 0.04594 3.274 0.2283 0.9982 2.265 2.665 62.47 2.161 0.1148 0.503 2.765 0.4571 7.127 2.047 42.09 0.1747 32.62 4.254 0.2092 0.5925 0 5.386 0.3453 0.01633 1.774 13.61 0.1492 0.2056 9.7 1.349 7.123 0.09659 0.4298 7.546 0.4987 0.08988 5.975 14.85 0.4658 1.517 1.853 1.321 0.5571 37.33 9.27 0.2368 0.53 25.76 0.6429 0.112 0.2199 0.03552 0.4171 6.472 0.06767 0.3059 9.697 110.7 0 3.469 0 1.242 0.6355 0.08263 0.3706 1.649 0.07672 0.3751 0.1317 0 24.7 0.03505 0.2028 1.441 4.297 23.99 1.978 210.2 0 0.09078 2.61 4.002 14.33 1.458 0 1.294 2.48 1.672 10.77 0.1195 21.79 0.416 0.7962 5.562 1.768 0.1817 0.908 0.3445 2.852 0.08018 7.607 0.07969 0 21.45 2.332 0.01047
GTEX-ZF2S-3026-SM-4WWCH 0.1404 1.864 0.5055 0.01682 0.7833 1.968 0.1899 33.04 0.9183 0 0 0.8115 1.066 0.1247 0.3093 1.093 0.1943 12.41 0.6644 0.2354 0.1162 9.169 0.375 8.256 23.42 1.516 1.808 0.838 0 0.3401 0.1174 0.09203 1.423 0.2152 0.07877 35.87 29.11 0 0.169 0.04986 5.852 0.135 4.58 0.2619 0.09357 0.7713 0.2589 1.737 0.07045 18.93 2.383 0.00935 2.966 0.2192 0.02939 0 0.1538 0.4672 0.008154 3.827 0.141 0.2672 0.1267 1.001 0.08155 1.654 0.5938 0.6613 0.1503 0 1.057 0.01359 0.7353 0.1903 0.4662 0.1107 0.07952 0.5947 0.3172 0.8647 5.308 0.8586 0.5976 1.996 0.7817 4.506 0.06989 0.8963 0 98.3 0 0.1111 0.3105 2.235 0 10.97 3.227 0.4727 0.2496 8.866 0.1675 8.076 2.238 0.3566 3.399 2.985 0.5745 1.257 2.669 0.1179 0.8232 0.04224 1.53 0.2596 0.6275 1.587 3.866 30.58 1.37 0.5862 0.1174 3.188 0.4839 2.988 1.264 75.03 0.1427 31.47 6.618 0.07326 0.5796 0.1653 8.274 0.2822 0.04002 2.711 13.46 0 0.1344 7.948 0.5669 7.614 0.671 0.1405 10.25 0.7472 0.03673 5.471 14.49 0.9517 0 0.9837 3.755 0.05691 17.58 5.997 0 0.4833 22.41 0.2683 0.0732 0.4147 4.238 0.1364 2.701 0.2419 0.13 9.312 145.1 0 2.238 0.1305 0.9666 0.5004 0 0.4783 1.737 0 0.5567 0.3767 0 14.96 0.02864 0.3646 1.144 11.84 12.43 0.6398 90.76 3.868 0.1978 2.014 3.085 16.47 1.477 0.1144 24.92 2.759 2.6 32.31 0.5861 15.59 0.2267 0.6921 5.399 1.772 0.1237 0.477 0.2815 2.792 0.2785 16.71 0.2605 0.2568 7.308 0.6965 0.03422
GTEX-ZPU1-0826-SM-57WG2 0.1922 0.4216 0.3034 0.05757 1.698 0.7403 0.5685 42.99 0.1359 0 0 0.9946 0.1303 0.6399 0.03625 0.748 0.7363 16.5 0.9159 0.3423 0.2319 21.96 0.5272 8.805 4.85 1.327 0.9744 0.6749 0.3093 0.3216 0.06697 0 0.4921 0.07752 0 6.94 3.965 0.156 0 0.04266 8.89 0.07698 3.674 0.1318 0.4136 1.237 0.1108 1.965 0.9343 10.67 3.144 0.012 2.373 0.1526 0.1257 0 0.3634 1.342 0.03721 6.32 0.2513 0.1345 0.2303 1.075 0.04361 1.937 0.1236 0.03031 0.04286 0 0.4071 0.004651 0.5598 0.05921 0.4927 0.2367 0.1021 0 0.3521 0.1549 2.964 2.044 0.4306 3.033 0.7296 3.263 0.07474 2.145 0.00894 32.97 0.1006 0.08314 0.4316 3.384 0.008013 9.152 1.816 0.08147 0.8542 8.744 0.43 12.19 1.961 0.3051 4.033 2.134 0.7865 0.4962 2.818 0.03362 0.3622 0.04818 0.3017 0.08328 1.396 1.358 2.999 87.2 0.9658 0.2407 2.01 2.781 0.4721 0.8991 1.527 53.54 0.03331 26.75 4.831 0.1672 0.3578 0 5.625 0.3622 0.03805 2.374 12.65 0 0.02876 7.511 3.867 9.323 0.1351 0.3005 16.4 0.1162 0.2357 4.304 17.39 0.8143 1.061 1.977 0.6829 0.09739 29.26 5.324 0.05518 0.188 34.94 0.5069 0.2505 0.07097 0 0 22.3 0.1419 0.7444 10.02 66.45 0.04161 1.005 0.134 1.282 0.08129 0 0.2455 1.045 0.05364 0.2347 0 0 22.33 0.08271 0.3025 1.084 3.734 19.25 0.4898 61.03 79.43 0.1834 0.7989 2.64 11.05 1.345 0.1306 0.8007 3.661 1.364 5.624 0.585 23.12 0.2586 0.3998 5.939 1.72 0.2541 1.088 0.1606 1.994 0.09811 8.232 0 0 15.38 2.133 0.05856
GTEX-ZTPG-1426-SM-51MT3 0.3505 5.874 3.753 0.3943 2.342 0.5974 2.225 298.2 0.2322 0 0.0634 6.237 3.584 2.223 0.03455 0.9133 1.792 11.28 20.39 1.583 0.1579 13.07 10.24 14.42 383.7 1.954 1.124 3.216 1.769 0.4834 0.1994 0.1876 0.3394 0.127 0.2409 656.4 26.61 1.859 0.4595 0.02541 9.129 0.321 6.263 1.115 0.8583 0 0.2639 6.242 2.944 15.44 22.1 0.04765 1.944 0.6628 0.2097 0.03985 0.2538 5.697 0.09142 9.434 0.1677 0.5608 0.3228 5.139 0.1299 2.684 0.2944 0.08426 0.4085 1.03 30.65 0.01108 1.11 0.5643 0.4752 0.3384 0.01801 0.3031 0.06991 1.24 5.361 5.317 1.827 2.292 2.752 2.049 0.4808 1.719 0.0213 73.07 0.7787 0.4528 0.2967 8.076 0.01432 7.86 3.808 0.1248 6.699 14.39 1.707 19.11 1.328 1.696 3.691 1.149 1.312 0.2463 2.952 0.1602 0.6473 0.1865 0.5198 0.08268 0.5756 2.695 17.21 124.8 1.307 2.366 0.2394 7.667 0.5365 1.045 3.069 115.5 10.86 48.16 7.054 0.1493 0.2617 0.3369 18.94 1.438 0.0136 4.049 18.23 0.04972 0.03426 15.83 3.339 13.75 0.3621 1.146 4.765 2.077 0.3744 10.14 12.66 0.873 1.625 258.9 0.721 0.08701 220.8 9.928 0 3.257 22.69 2.791 0.2984 0.08454 3.328 0.06949 19.92 0.09863 28.13 25.26 109.5 0.4626 1.54 0.2394 3.383 0.2195 0 0.9378 3.628 0.1917 6.915 0.9872 0.993 48.46 0.007299 0.6081 6.504 2.062 13.55 2.239 756.3 0 0.3529 2.062 2.264 35.6 8.353 0 16.64 2.664 3.636 85.09 0.1991 37.94 0.3658 0.416 9.082 25.84 0.2775 0.9184 0.3826 8.224 0.9684 21.19 0.1328 0.1745 16.29 3.923 0.1134
